0300618,1536478,_0999782
0695808,0635638,0296111
0706264,_0463205,0641006
_1472849,_0873761,0648996
_1449393,1342439,_0995207
0942225,1801543,_0992640
0132779,_0246442,0808868
_1331967,_0912181,0132389
_1001700,1363441,_0971616
0970243,1591384,_0842388
0359537,0158512,0825023
_0467531,_1158307,0351841
_0864869,1246279,_0450683
0762704,1526626,_0761010
0445967,0367222,0690879
0054686,_0913422,0431331
_1320382,0568706,0054659
0910166,0568979,_0968810
1851983,_0744765,0789606
_1547439,_0696690,0960727
_1755724,0966466,_0999727
1556759,1610796,_0982950
0320975,_0131769,0999901
_1281287,_1156297,0315492
_0792763,1685303,_0958384
0311279,1071466,_0712295
1381324,0657818,0306276
0741453,_0754297,0982104
_1925558,_0204348,0675360
_0898707,0070269,_0937729
1025329,_0433959,_0782523
_0118361,_1111856,0854885
_1459788,0981703,_0118085
0904650,1540302,_0993845
0615788,0269860,0786209
_0190468,_1182245,0577602
_1049258,1087595,_0189319
0818697,1508548,_0867054
0578551,0358345,0730256
0011455,_1011489,0546812
_1314898,0767811,0011454
0979233,1045088,_0967436
1600703,0229803,0830070
_0148760,_1710728,0999553
_0360633,0623757,_0148212
1131406,0177233,_0352867
0698579,_1579578,0905011
_0478144,0328279,0643130
0041258,_0392528,_0460132
_0310209,_0605368,0041247
_1017905,0100685,_0305257
0500108,_0355808,_0851010
0116138,_0968310,0479521
_1305264,0629421,0115877
0888985,0708945,_0964953
1895157,_0394859,0776432
_1306165,_1517030,0947855
_0548493,1605861,_0965189
0498525,1073404,_0521402
1181661,0542775,0478131
0519927,_0943955,0925237
_1758030,0330092,0496817
0312356,0214583,_0982523
1436045,_1068743,0307301
_0930438,0051697,0990935
_0797135,_0423535,_0801882
_0057434,_0020251,_0715357
0669793,_0961466,_0057403
_0779839,0271204,0620824
_0015432,_0305125,_0703165
0071654,_0727457,_0015431
_0982853,0149096,0071593
0262508,_0338806,_0832083
0138646,_0849609,0259503
_1204328,0383936,0138202
0637773,0109822,_0933599
1142238,_1367382,0595408
_0603597,0307539,0909566
_0243422,_0351163,_0567608
_0143458,_0499916,_0241025
_0659452,_0255415,_0142966
_0404168,_0397858,_0612684
_0174373,_0308244,_0393253
_0244748,_0619249,_0173491
_0810647,0092441,_0242311
0433331,_0472002,_0724733
_0158836,_0689211,0419896
_1418553,0206860,_0158169
0576608,_0079451,_0988433
0781174,_1347502,0545184
_0637590,0504966,0704114
0227075,0065671,_0595261
0739000,_1134357,0225128
_0779022,0464670,0673549
0226728,0057570,_0702584
0827847,_1137071,0224791
_0770837,0416711,0736476
0107278,_0049310,_0696736
0585765,_1062504,0107073
_0793762,0475796,0552837
0354222,0090523,_0712996
0906127,_1204119,0346861
_0750748,0421337,0787121
0063329,_0051235,_0682186
0567419,_1033412,0063287
_0797146,0447274,0537458
0336301,0030016,_0715365
0775084,_1214200,0329997
_0721228,0499038,0699776
0232767,0101287,_0660307
0881944,_1120585,0230670
_0804622,0371294,0771976
0012848,_0120364,_0720569
0454196,_0965881,0012847
_0841995,0409683,0438740
0383904,_0023677,_0745974
0682820,_1245301,0374543
_0703401,0563932,0630983
0350726,0242345,_0646815
1156054,_1057556,0343580
_1000044,0158277,0915220
_0484737,_0321735,_0841495
0163381,_0399744,_0465976
_0315649,_0670161,0162655
_1158735,0261398,_0310433
0825332,_0120995,_0916297
0591475,_1468189,0734773
_0564516,0535524,0557586
0390646,0092533,_0535007
0733270,_1226026,0380785
_0747093,0528067,0669303
0290633,0183103,_0679509
1072956,_1090427,0286559
_0900078,0239214,0878616
_0303064,_0283513,_0783375
0183500,_0576203,_0298446
_0663510,_0288789,0182472
_0777801,_0345674,_0615886
_0117462,_0183166,_0701714
0301943,_0826294,_0117192
_0844821,0228307,0297376
0211437,_0328064,_0747852
0074277,_0835717,0209865
_1164737,0395683,0074209
0709663,0114519,_0918684
1129961,_1406624,0651578
_0566921,0291818,0904395
_0269549,_0398721,_0537037
_0245607,_0391902,_0266297
_0504561,_0420825,_0243145
_0571673,_0199027,_0483423
0037693,_0522215,_0541040
_0379689,_0321750,0037684
_0697108,_0465310,_0370632
_0509459,0011750,_0642003
0652976,_0674463,_0487705
_0529594,_0343708,0607553
_1287935,_0333543,_0505183
_0249869,0053614,_0960261
1074530,_0829823,_0247277
_0737463,_0211960,0879367
_1292675,_0409058,_0672413
_0222166,0199469,_0961573
1389281,_0740903,_0220343
_0813877,_0557621,0983571
_1872642,0290581,_0726955
1109640,0177249,_0954789
1234836,_1569004,0895539
_0407845,0063951,0944094
_0786852,_0725944,_0396632
_0624325,0681493,_0708134
1681790,0479894,_0584550
1317816,_1281786,0993847
_1105615,0244032,0968171
_0340990,_0170900,_0893740
0510617,_0695168,_0334421
_0673515,_0207657,0488715
_0916921,_0451431,_0623738
_0271591,0105047,_0793732
1021465,_0791978,_0268264
_0736618,_0269853,0852874
_1378773,_0331880,_0671787
_0119663,0088908,_0981620
1178161,_0899050,_0119378
_0799054,_0117061,0923904
_1129125,_0463467,_0716697
_0227606,0239723,_0904038
1411256,_0687670,_0225646
_0814180,_0693899,0987300
_1927275,0619980,_0727163
1474903,0885641,_0937132
1670803,_0269318,0995406
_1316711,_1678168,0995003
_0260735,1347864,_0967894
1083889,1159741,_0257791
0747663,0300479,0883784
_0215111,_1212141,0679927
_1090614,1120203,_0213456
0781443,1564291,_0886911
0482772,0303840,0704305
_0059923,_1048270,0464236
_1176872,0867483,_0059887
0983850,1204235,_0923410
1271651,0380116,0832636
0041016,_1338501,0955589
_1098299,0967193,0041004
0791232,1357693,_0890435
0939585,0495681,0711220
0241885,_0931622,0807313
_1672732,0482305,0239533
0701932,0497055,_0994809
1847044,_0795626,0645694
_1430262,_0577566,0962086
_1747666,0634891,_0990141
1712438,0878941,_0984399
1651193,_0361624,0989986
_1475073,_1516885,0996770
_0549461,1673920,_0995422
0396550,0950615,_0522228
1362662,0418782,0386239
0484609,_1299752,0978418
_1185374,0690046,0465863
0593040,0802306,_0926640
1871161,_0006188,0558885
_0401391,_1937693,0955229
_0009418,0261750,_0390699
0943995,_0798325,_0009418
_0967798,_0215003,0809908
_1203987,_0278204,_0823639
0132086,_0074941,_0933476
0764892,_1069215,0131702
_0803754,0379007,0692459
0099092,_0106038,_0719966
0484014,_1031351,0098930
_0835648,0495384,0465336
0459931,0158023,_0741731
1073899,_1221696,0443886
_0791406,0342382,0879066
_0134722,_0181383,_0711342
0314939,_0816970,_0134315
_0833506,0199395,0309758
0141868,_0369233,_0740293
0002957,_0715856,0141392
_1140857,0166012,0002957
0360748,_0244291,_0908991
0377768,_1061261,0352974
_1040409,0602713,0368847
0643193,0519881,_0862611
1748433,_0708666,0599753
_1437948,_0756472,0984264
_1794391,1068655,_0991189
1390519,1774574,_0975107
0065675,_0396127,0983794
_1758787,_0614072,0065628
_1028732,0831450,_0982382
1845594,1054577,_0856645
1303558,_0094881,0962480
_1026131,_1723043,0964504
_0214231,1120175,_0855301
1442757,1052066,_0212596
0879780,0027418,0991814
_0860306,_1538976,0770599
_0417496,1356904,_0758042
0847810,1255960,_0405473
0701206,0472383,0749833
0155438,_0850579,0645140
_1588274,0375145,0154812
0624771,0246042,_0999847
1487636,_1221561,0584912
_0863557,0161873,0996544
_0573923,_0391332,_0760159
_0031430,_0216463,_0542931
0076781,_0844391,_0031425
_0917626,0412845,0076705
0727673,0024119,_0794161
0809601,_1453831,0665134
_0510499,0422160,0724012
0104232,_0192605,_0488613
0069947,_0960158,0104044
_0940483,0645200,0069890
0927876,0570983,_0807843
1702120,_0749497,0800349
_1589543,_0646212,0991389
_1761099,0858441,_0999824
1665231,1403315,_0981947
0738952,0081093,0995544
_0765057,_1442709,0673514
_0547442,1411455,_0692578
0653412,1307120,_0520505
0712117,0587334,0607899
0388000,_0589605,0653438
_1613257,_0387152,0378337
_1053432,0277577,_0999099
1480814,_0148548,_0869126
0372165,_1756194,0995954
_0271271,0190757,0363633
0053249,_0719062,_0267956
_0731318,0141004,0053224
0260010,_0484215,_0667851
_0220455,_0552229,0257090
_1200739,_0084081,_0218674
0002939,_0275579,_0932307
0353472,_0785945,0002939
_0984962,0104850,0346158
_0082862,_0370341,_0833251
0095085,_0567831,_0082767
_0872977,_0251574,0094942
_0622501,_0281418,_0766245
0149509,_0381474,_0583068
_0172380,_0697278,0148952
_1148504,0235088,_0171528
0653626,_0162125,_0912152
0521131,_1335585,0608069
_0742187,0662315,0497861
0523477,0502545,_0675901
1561420,_0676265,0499895
_1389825,_0776975,0999956
_1812286,1097385,_0983669
1331272,1813154,_0970983
0020663,_0459655,0971451
_1828519,_0451846,0020661
_0862563,0472435,_0966973
1772720,0121453,_0759512
0818044,_1870452,0979683
_0053159,_0340612,0729810
_1420690,_0642035,_0053134
_0947693,0787036,_0988755
1889381,0912865,_0812071
1448229,_0338684,0949680
_1459355,_1488375,0992498
_0612229,1701809,_0993797
0338212,0933034,_0574693
1436842,0423448,0331800
0542095,_1319668,0991042
_1148713,0652760,0515932
0539845,0694603,_0912237
1887658,_0226922,0514003
_0840471,_1793256,0950218
_0121099,0866915,_0744957
1675879,0589169,_0120804
1059421,_1024980,0994484
_1641460,0160069,0872072
_0312792,_0049570,_0997504
0877687,_0790837,_0307716
_0693871,_0196271,0769263
_1160896,_0452524,_0639518
_0287290,0231062,_0917161
1404948,_0660813,_0283354
_0762701,_0756501,0986279
_1926062,0740020,_0690877
1463400,1175090,_0937554
1245622,0145226,0994239
_0535399,_1662423,0947595
_0372701,0964128,_0510185
1335227,0937487,_0364132
1168970,_0113189,0972382
_1102940,_1651210,0920348
_0290026,1301237,_0892537
1110486,1187194,_0285977
0717787,0306481,0895915
_0219730,_1185076,0657719
_1122783,1108250,_0217966
0805468,1567806,_0901310
0485898,0284991,0721155
_0109577,_1080244,0467003
_1127256,0940668,_0109358
0956365,1324530,_0903238
1001692,0414669,0817101
0058468,_1139915,0842384
_1396969,0893753,0058434
0860256,1353779,_0984930
1027220,0458575,0758009
0170599,_1059949,0855864
_1547763,0733435,0169773
0863861,1054600,_0999735
1634325,0304592,0760356
0050370,_1611845,0997983
_0545807,0681553,0050349
0950059,0432652,_0519108
1300789,_1075434,0813450
_1358304,0115360,0963769
_0548460,_0188384,_0977508
0540883,_0548044,_0521373
_0434355,_0581155,0514893
_1469973,0120669,_0420825
0606538,_0140724,_0994922
0651246,_1326215,0570027
_0717863,0585932,0606178
0389296,0303408,_0657776
1277091,_0990649,0379537
_1120871,0004284,0957178
_0838540,_0334145,_0900479
0162044,_0169606,_0743668
0371020,_1021399,0161336
_0912978,0551409,0362566
0609216,0330386,_0791328
1438666,_1080390,0572225
_1126704,0065001,0991284
_0732115,_0318927,_0903001
0203461,_0256310,_0668444
0122780,_0944094,0202061
_1057438,0582179,0122472
0854614,0479011,_0871100
1691570,_0923039,0754318
_1442523,_0268289,0992716
_1373226,0011257,_0991784
0849058,_0220922,_0980546
0441005,_1383624,0750658
_0779464,0693020,0426848
0596734,0598253,_0702898
1653389,_0494999,0561944
_1320970,_1239150,0996591
_1197883,1748451,_0968955
0143561,1149520,_0931270
1466321,0846789,0143068
0831768,_0347331,0994547
_1633483,_1179160,0739123
_1043835,1835306,_0998036
0074579,0877538,_0864339
1786934,0484101,0074510
0830442,_1301686,0976733
_1139021,0485815,0738230
0234364,0294123,_0908224
1515812,_0907026,0232224
_1080251,_0241635,0998489
_1407910,_0186639,_0882076
0319308,_0106256,_0986763
0741705,_1172914,0313910
_0789974,0494191,0675546
0257412,0129682,_0710335
0992407,_1117295,0254578
_0828022,0309142,0837344
_0146381,_0218257,_0736595
0265486,_0767619,_0145859
_0844060,0118568,0262379
0017196,_0437253,_0747347
_0082863,_0497845,0017195
_0915170,_0299407,_0082768
_0545070,_0186407,_0792666
0365470,_0552222,_0518478
_0432709,_0462231,0357388
_1211285,_0155214,_0419332
0023010,_0221236,_0936069
0460492,_0873895,0023008
_0948706,0230174,0444389
0085128,_0269301,_0812662
0244809,_0848717,0085025
_1030490,0313570,0242371
0427085,_0102631,_0857551
0615257,_1243116,0414219
_0749286,0603368,0577168
0428591,0363587,_0681116
1396920,_0909431,0415590
_1236067,_0191783,0984922
_1265547,_0173607,_0944499
0428914,_0179406,_0953772
0546456,_1181663,0415884
_0879194,0615956,0519663
0498837,0466918,_0770225
1617948,_0741078,0478405
_1363243,_0640251,0998889
_1822806,0759630,_0978538
1684492,1198081,_0968413
1167343,0084716,0993544
_0682355,_1666917,0919711
_0322133,1043653,_0630622
1344587,1030069,_0316590
1005918,0036085,0974524
_0804030,_1604402,0844654
_0357666,1225979,_0720158
1096835,1217226,_0350089
0715063,0329106,0889767
_0175822,_1145138,0655665
_1198871,1050317,_0174917
0861751,1534075,_0931629
0577910,0301740,0758984
_0110072,_1109887,0546275
_1155175,0974283,_0109849
0915306,1397331,_0914866
0856487,0407468,0792749
0051584,_1076968,0755546
_1421622,0832021,0051562
0915178,1233929,_0988894
1281988,0429375,0792671
0144971,_1243451,0958584
_1305496,0898716,0144464
0781465,1325729,_0965014
1082154,0510418,0704320
0280589,_0971312,0882971
_1699088,0528622,0276921
0719922,0610845,_0991782
1924204,_0537393,0659326
_1379618,_1211059,0938199
_1193693,1761624,_0981781
0134818,1118723,_0929735
1521876,0824303,0134410
0855608,_0416674,0998804
_1735582,_1057644,0754970
_1252210,1744693,_0986454
0153242,1182363,_0949679
1420977,0864740,0152643
0808663,_0291815,0988798
_1537719,_1260701,0723364
_0883221,1838163,_0999453
0100035,0786264,_0772787
1753994,0268347,0099868
0492763,_1703495,0983266
_0336975,0227220,0473062
0019176,_0634115,_0330633
_0658092,_0042356,0019175
_0113147,_0579874,_0611609
_0352383,_0087519,_0112906
_0083177,_0750419,_0345136
_0649025,0304079,_0083081
0709543,_0329738,_0604410
_0096767,_1140826,0651487
_1204075,0995406,_0096616
0874610,1455146,_0933508
0750605,0384857,0767294
0031525,_1062421,0682081
_1372221,0826814,0031519
0934515,1202750,_0980349
1334908,0405372,0804311
0112891,_1315655,0972307
_1164462,0925150,0112652
0778022,1313376,_0918576
1065956,0514323,0701872
0284189,_0954257,0875251
_1712380,0496536,0280379
0688948,0540835,_0989994
1883002,_0686760,0635725
_1437948,_0842575,0951658
_1725772,1263216,_0991189
1037521,1898273,_0988015
_0004628,_0524998,0861146
_1784218,_0287780,_0004628
_0597569,0151410,_0977312
1277919,_0554349,_0562634
_0466543,_0960235,0957417
_1774607,0989411,_0449802
1123884,1654457,_0979302
0332252,_0029137,0901786
_0957818,_1211783,0326172
_0713219,1563801,_0817938
0426263,1238110,_0654272
1003273,0717631,0413471
0623739,_0434694,0843235
_1640067,_0886505,0584074
_1359877,1426168,_0997602
0778853,1721202,_0977839
0268725,0020515,0702464
_0651842,_1172542,0265503
_0747762,1368713,_0606652
0651165,1450183,_0679999
0546903,0517057,0606113
0326656,_0657242,0520044
_1510068,_0184435,0320878
_0657059,_0069881,_0998157
0802686,_0571394,_0610791
_0383226,_0679694,0719225
_1708316,0327301,_0373914
0946704,0195838,_0990559
1334352,_1466138,0811494
_0539468,0150027,0972177
_0616367,_0590767,_0513679
_0473790,0255185,_0578075
1107111,_0510701,_0456262
_0504755,_0982947,0894410
_1680861,1051855,_0483593
1069817,1721197,_0993949
0235843,_0135248,0877113
_1170949,_1099176,0233663
_0833020,1581030,_0921120
0473318,1280033,_0739966
0995584,0696690,0455842
0585243,_0481043,0839077
_1693441,_0762433,0552402
_1402929,1169738,_0992489
1315383,1746264,_0985943
0136229,_0302604,0967559
_1593006,_0830044,0135808
_1063844,1291644,_0999753
1142726,1637688,_0874228
0268001,_0007374,0909768
_0920250,_1173160,0264804
_0735756,1521136,_0795753
0493625,1310241,_0671148
0861270,0683727,0473821
0557533,_0440503,0758670
_1571198,_0834270,0529094
_1368799,1293568,_1000000
1073314,1776893,_0979668
0133429,_0258040,0878787
_1423699,_0896389,0133033
_1014850,1369623,_0989201
0970068,1595484,_0849401
0357617,0151955,0824924
_0481346,_1162961,0350043
_0853754,1258406,_0462972
0749311,1523394,_0753752
0447452,0379097,0681134
0082171,_0891622,0432670
_1342845,0507822,0082079
0838824,0435704,_0974131
1739698,_1008571,0743858
_1317511,_0133996,0985770
_1127425,_0191979,_0968094
0439642,_0224171,_0903311
0405912,_1137158,0425616
_0979126,0668502,0394857
0636937,0647968,_0830010
1791961,_0398517,0594735
_1205497,_1485321,0975643
_0663010,1598406,_0934017
0471429,1154498,_0615492
1130272,0642372,0454160
0589748,_0680180,0904528
_1874486,_0292067,0556152
_0993611,0180012,_0954240
1260849,_0303968,_0838002
0088343,_1470223,0952350
_0800537,0851137,0088228
0861111,0974383,_0717730
1487691,0184280,0758567
_0207412,_1724587,0996549
_0332089,0632714,_0205928
1192072,0180892,_0326019
0678318,_1604542,0929137
_0452603,0299834,0627484
0006622,_0456143,_0437308
_0415722,_0450373,0006622
_0852729,_0191631,_0403850
_0039187,_0367198,_0753079
0020106,_0602161,_0039177
_0936293,_0120407,0020105
_0284952,_0385788,_0805366
0038774,_0407671,_0281111
_0510382,_0573354,0038765
_0997079,0149082,_0488510
0772067,_0331421,_0839889
0117982,_1173899,0697618
_1186693,0881911,0117708
0816513,1238627,_0927135
1229454,0485170,0728763
0255861,_1098643,0942306
_1565893,0725167,0253079
0800722,1041164,_0999988
1665161,0321463,0717859
0117873,_1593165,0995551
_0580042,0668766,0117600
0883393,0422437,_0548059
1320226,_1060965,0772896
_1344221,0088786,0968771
_0613821,_0210079,_0974441
0487296,_0484023,_0575995
_0320538,_0695931,0468238
_1463726,0326871,_0315077
0923203,0113455,_0994273
1168366,_1526946,0797538
_0423817,0153988,0920112
_0566741,_0658794,_0411243
_0596390,0390175,_0536886
1286225,_0205190,_0561660
0034310,_1620245,0959782
_0491032,0677554,0034304
0965050,0389367,_0471536
1197250,_1171748,0822077
_1209690,0255014,0931039
_0267229,_0106319,_0935507
0693427,_0793985,_0264060
_0726094,_0084669,0639176
_0796799,_0524275,_0663954
_0297087,0202604,_0715122
1147709,_0689327,_0292736
_0741839,_0574636,0911826
_1825877,0290178,_0675645
1083067,0165656,_0967643
1227201,_1567334,0883399
_0402327,0069925,0941550
_0771503,_0727057,_0391561
_0628118,0675421,_0697213
1670264,0467447,_0587623
1308437,_1305936,0995057
_1056288,0247893,0965781
_0340679,_0190088,_0870535
0448164,_0675566,_0334127
_0670404,_0216435,0433312
_0881475,_0442752,_0621303
_0259789,0067170,_0771678
0916762,_0818647,_0256877
_0728447,_0154845,0793636
_1094960,_0474045,_0665711
_0279988,0246414,_0888910
1406839,_0645031,_0276344
_0764779,_0795594,0986589
_1911472,0831495,_0692378
1429117,1381307,_0942529
0817541,0176003,0989980
_0545323,_1416670,0729466
_0677760,1302150,_0518695
0719712,1426176,_0627050
0544245,0497030,0659168
0255983,_0701519,0517772
_1514639,_0032126,0253196
_0273268,_0163950,_0998424
0632489,_0744991,_0269880
_0735244,_0162386,0591154
_0917632,_0463228,_0670768
_0241979,0131123,_0794165
1079381,_0793027,_0239624
_0764668,_0296668,0881666
_1451127,_0274390,_0692297
_0014820,0023635,_0992848
1045747,_0988718,_0014820
_0786395,0110550,0865299
_0571188,_0474947,_0707811
_0187678,_0041920,_0540632
0445110,_0873128,_0186578
_0743624,0238157,0430557
0099792,_0372411,_0676959
_0064423,_0682539,0099627
_1098710,0129522,_0064378
0343403,_0295893,_0890622
0265603,_0973814,0336693
_1153834,0542479,0262491
0706582,0431737,_0914323
1695683,_0941634,0649238
_1342663,_0234791,0992212
_1333408,_0075521,_0974090
0649952,_0221001,_0971955
